gene_id	t0_rep1	t0_rep2	t0_rep3	t1_rep1	t1_rep2	t1_rep3	t2_rep1	t2_rep2	t2_rep3	t4_rep1	t4_rep2	t4_rep3
Gene00041	17.2223615163012	16.8000179095655	15.05597057887	51.8261959850607	43.8646056632118	35.3717820927449	17.4224465191206	34.0162763074268	33.1796317853242	17.0275389743102	12.1530399170513	16.1436913565002
Gene00042	31.215530248296	13.4400143276524	13.0485078350207	19.8483303772573	14.0366738122278	23.8998527653681	29.8670511756354	2.26775175382845	22.1197545235495	9.01457945698773	18.7819707808975	21.1885949054065
Gene00043	206.668338195615	81.7600871598852	196.731348897235	291.108845533107	270.205970885384	156.783034140815	334.345045105029	98.6472012915377	245.869579127146	411.66579520244	718.13417691667	430.834763076599
Gene00044	116.250940235033	63.8400680563488	61.2276136874048	134.527572556966	63.1650321550249	154.871045919586	82.1343907329972	64.6309249841109	136.972326088133	92.1490344492079	48.6121596682053	71.6376303944696
Gene00045	55.972674927979	56.0000596985515	46.1716431085348	44.1074008383495	39.4781450968906	34.4157879821301	38.1634542799785	45.3550350765691	39.1349503108952	52.0842368625958	36.459119751154	46.4131126499381
Gene00046	51.6670845489037	70.5600752201749	58.2164195716308	48.5181409221845	57.0239873621753	70.7435641854897	81.3047504225629	44.2211591996548	57.0009058876083	39.0631776469468	34.2494761298719	82.7364182020635
Gene00047	91.4937955553502	64.9600692503198	87.3246293574463	66.1611012575243	23.6868870581344	27.723829207827	50.6080589364932	41.9534074458264	105.494213881544	50.0809969832652	43.0880506150002	52.4669969086257
Gene00048	12.9167711372259	28.0000298492758	15.05597057887	22.0537004191748	19.3004264918132	32.5037997609007	44.800576763453	62.3631732302825	28.0750730491205	67.1085359575753	68.4989522597439	74.6645725238134
Gene00049	34.4447230326024	29.1200310432468	33.1231352735141	23.1563854401335	35.9689766438336	28.6798233184418	24.8892093130295	12.4726346460565	15.3136762086112	32.0518380692897	18.7819707808975	22.1975756151878
Gene00050	125.938518587953	135.520144470495	132.492541094056	46.312770880267	73.6925375141958	78.3915170704075	33.1856124173726	43.0872833227406	63.8069842025466	61.0988163195835	35.354297940513	29.2604405836566
Gene00051	111.945349855958	122.080130142842	99.3694058205423	73.8798964042354	55.2694031356468	97.511399282702	74.6676279390884	30.6146486766841	45.9410286258335	79.127975233559	108.272537442821	83.7453989118448
Gene00052	65.6602532808984	54.8800585045805	53.1977627120075	93.7282267814927	114.925266837615	81.2594994022517	156.802018672086	95.245573660795	148.882963139275	141.228411492808	333.656186813591	211.885949054065
Gene00053	39.8267110064466	20.1600214914785	11.0410450911714	30.8751805868447	91.2383797794805	21.9878645441387	65.5415845243109	62.3631732302825	59.5531852557101	118.191152880506	130.368973655642	115.023800915064
Gene00054	55.972674927979	49.2800525347253	37.1380607612128	84.9067466138228	77.2017059672527	69.787570074875	85.4529519747345	107.718208306852	58.7024254663428	189.306168596742	125.949686413077	150.338125757408
Gene00055	43.055903790753	40.3200429829571	76.2835842662749	44.1074008383495	42.9873135499475	23.8998527653681	32.3559721069383	34.0162763074268	47.6425482045681	56.090716621257	37.563941561795	25.2245177445316
Gene00056	10.7639759476883	13.4400143276524	14.0522392069454	13.2322202515049	11.4047974724351	9.55994110614726	11.6149643460804	18.1420140306276	10.2091174724074	13.0210592156489	8.83857448512824	2.01796141956253
Gene00057	11.8403735424571	16.8000179095655	22.0820901823427	6.61611012575243	7.01833690611388	14.3399116592209	9.12604341477747	4.53550350765691	2.55227936810186	11.0178193363183	3.31446543192309	1.00898070978126
Gene00058	79.6534220128931	107.520114621219	67.2500019189529	286.698105449272	156.157996161034	295.40218017995	413.160874596289	206.365409598389	359.871390902363	117.18953294084	64.0796650171797	121.077685173752
Gene00059	24.757144679683	26.8800286553047	13.0485078350207	24.2590704610922	27.1960555111913	21.031870433524	16.5928062086863	11.3387587691423	39.1349503108952	44.0712773452733	20.9916144021796	31.2784020032191
Gene00060	50.5906869541348	86.2400919357694	96.3582117047683	39.6966607545146	35.9689766438336	122.367246158685	41.4820155217158	53.2921662149686	40.8364698896298	42.0680374659427	50.8218032894874	36.3233055521255
Gene00061	141.008084914716	94.0801002935666	104.388062680166	110.268502095874	64.9196163815534	108.027334499464	53.9266201782305	97.5133254146235	94.4343366197689	113.183053182179	128.159330034359	120.06870446397
Gene00062	81.8062172024308	52.6400561166384	63.2350764312542	73.8798964042354	85.9746270998951	42.0637408670479	49.7784186260589	47.6227868303975	50.19482757267	93.1506543888732	48.6121596682053	57.511900457532
Gene00063	39.8267110064466	31.3600334311889	11.0410450911714	25.361755482051	44.741897776476	38.239764424589	73.8379876286541	51.0244144611402	22.1197545235495	20.0323987933061	16.5723271596154	19.170633485844
Gene00064	64.5838556861296	56.0000596985515	59.2201509435555	48.5181409221845	55.2694031356468	43.0197349776627	23.2299286921608	24.945269292113	22.1197545235495	29.0469782502938	33.1446543192309	57.511900457532
Gene00065	510.212459920424	380.80040595015	476.772401664218	209.51015398216	345.653092626109	263.854374529664	171.735544259903	193.892774952333	198.227030922578	140.226791553142	139.20754814077	132.176472981345
Gene00066	124.862120993184	62.7200668623777	111.414182283638	101.447021928204	123.698187970257	106.115346278235	165.928062086863	105.450456553023	116.554091143318	84.1360749318855	130.368973655642	118.050743044408
Gene00067	104.410566692576	77.2800823840011	96.3582117047683	31.9778656078034	128.961940649843	63.0956113005719	53.9266201782305	146.269988121935	76.5683810430559	62.1004362592488	97.2243193364106	96.8621481390012
Gene00068	188.369579084545	203.840217302728	280.041052766983	102.549706949163	144.753198688599	185.462857459257	76.326908559957	87.3084425223954	108.046493249645	85.1376948715508	79.5471703661542	58.5208811673132
Gene00069	73.1950364442802	66.0800704442908	98.3656744486176	67.263786278483	97.3794245723301	70.7435641854897	68.0305054556139	62.3631732302825	63.8069842025466	50.0809969832652	60.7651995852567	56.5029197477507
Gene00070	268.023001097438	303.520323566149	244.910454749619	133.424887536007	105.275053591708	163.474992915118	68.8601457660482	105.450456553023	138.673845666868	87.1409347508814	77.3375267448721	78.7004953629385
Gene00071	92.570193150119	59.3600632804646	108.402988167864	48.5181409221845	71.9379532876673	43.0197349776627	83.7936713538659	157.608746891077	64.6577439919138	48.0777571039346	26.5157234553847	133.185453691127
Gene00072	26.9099398692207	33.6000358191309	35.1305980173634	25.361755482051	35.0916845305694	21.9878645441387	34.0152527278069	28.3468969228557	28.9258328384878	25.0404984916326	30.9350106979488	29.2604405836566
Gene00073	46.2850965750595	40.3200429829571	51.1902999681581	31.9778656078034	17.5458422652847	51.6236819731952	34.0152527278069	61.2292973533682	37.4334307321606	35.0566978882856	33.1446543192309	37.3322862619067
Gene00074	201.28635022177	146.720156410205	99.3694058205423	126.808777410255	118.434435290672	116.631281494997	146.01669463644	146.269988121935	105.494213881544	117.18953294084	106.062893821539	146.302202918283
Gene00075	205.591940600846	268.800286553047	297.104486089702	191.86719364682	262.310341866006	279.1502802995	301.159432687657	333.359507812783	296.064406699816	471.762991582358	277.310274470899	850.570738345604
Gene00076	32.2919278430648	33.6000358191309	33.1231352735141	27.5671255239684	17.5458422652847	36.3277762033596	24.0595690025951	44.2211591996548	96.9866159878708	81.1312151128896	49.7169814788464	28.2514598738754
Gene00077	19.3751567058389	26.8800286553047	21.0783588104181	16.5402753143811	25.4414712846628	26.7678350972123	25.7188496234638	18.1420140306276	18.7167153660803	15.0242990949795	41.9832288043591	24.2155370347503
Gene00078	18.29875911107	25.7600274613337	23.0858215542674	17.6429603353398	15.7912580387562	23.8998527653681	24.8892093130295	17.0081381537134	16.1644359979785	14.0226791553142	22.0964362128206	18.1616527760627
Gene00079	23.6807470849142	36.960039401044	30.1119411577401	27.5671255239684	14.913965925492	82.2154935128664	10.7853240356461	21.5436416613703	20.4182349448149	30.0485981899591	39.7735851830771	48.4310740695006
Gene00080	66.7366508756672	22.4000238794206	37.1380607612128	31.9778656078034	48.2510662295329	19.1198822122945	71.3490666973511	73.7019319994247	119.10637051142	76.1231154145631	181.190776945129	120.06870446397
Gene00081	88.2646027710437	58.2400620864936	111.414182283638	44.1074008383495	50.8829425693256	56.4036525262688	24.8892093130295	37.4179039381695	28.9258328384878	20.0323987933061	37.563941561795	25.2245177445316
Gene00082	117.327337829802	101.920108651364	140.522392069454	377.118277167888	321.08891345471	382.39764424589	389.101305593694	312.949742028327	364.125189849199	162.262430225779	150.25576624718	106.951955236814
Gene00083	177.605603136856	277.760296104816	195.727617525311	206.202098919284	169.317377859997	320.258027055933	526.82159712579	484.164999442375	299.467445857285	946.530842983712	446.348011498976	579.154927414445
Gene00084	20.4515543006077	16.8000179095655	22.0820901823427	16.5402753143811	17.5458422652847	14.3399116592209	14.1038852773834	12.4726346460565	16.1644359979785	15.0242990949795	26.5157234553847	17.1526720662815
Gene00085	24.757144679683	15.6800167155944	20.0746274384934	36.3886056916383	26.3187633979271	46.8437114201216	54.7562604886648	48.7566627073117	58.7024254663428	13.0210592156489	9.94339629576927	12.1077685173752
Gene00086	21.5279518953765	17.9200191035365	9.03358234732202	19.8483303772573	11.4047974724351	10.515935216762	19.0817271399893	18.1420140306276	12.7613968405093	6.00971963799182	27.6205452660258	31.2784020032191
Gene00087	16.1459639215324	15.6800167155944	22.0820901823427	17.6429603353398	16.6685501520205	10.515935216762	24.8892093130295	14.7403863998849	10.2091174724074	18.0291589139755	13.2578617276924	15.1347106467189
Gene00088	85.0354099867373	151.200161186089	168.626870483344	373.810222105012	304.42036330269	165.386981136348	429.753680804975	420.667950335178	313.930362276529	202.327227812391	149.150944436539	197.760219117127
Gene00089	41.9795061959842	40.3200429829571	53.1977627120075	36.3886056916383	39.4781450968906	32.5037997609007	31.526331796504	40.8195315689122	26.3735534703859	5.00809969832652	20.9916144021796	18.1616527760627
Gene00090	23.6807470849142	14.5600155216234	21.0783588104181	19.8483303772573	27.1960555111913	20.0758763229092	42.3116558321501	32.8824004305126	52.7471069407718	56.090716621257	62.9748432065387	37.3322862619067
Gene00091	47.3614941698284	70.5600752201749	51.1902999681581	155.478587955182	139.489446009013	100.379381614546	266.314539649415	185.955643813933	201.630070080047	98.1587540871997	90.5953884725645	57.511900457532
Gene00092	22.6043494901453	14.5600155216234	32.1194039015894	11.0268502095874	24.5641791713986	21.031870433524	31.526331796504	23.8113934151988	24.6720338916513	43.069657405608	8.83857448512824	44.3951512303756
Gene00093	30.1391326535271	38.080040595015	68.2537332908775	199.585988793532	135.980277555956	115.675287384382	243.914251267689	221.105795998274	324.990239538304	88.1425546905467	50.8218032894874	79.7094760727197
Gene00094	41.9795061959842	40.3200429829571	49.1828372243088	40.7993457754733	42.9873135499475	40.1517526458185	30.6966914860697	28.3468969228557	17.865955576713	40.0647975866121	64.0796650171797	57.511900457532
Gene00095	104.410566692576	155.680165961973	105.39179405209	82.7013765719053	110.538806271294	105.15935216762	151.82417680948	161.01037452182	123.360169458257	204.330467691722	310.454928790129	265.361926672472
Gene00096	533.893207005338	343.840366549106	234.873141030373	221.639689212706	291.260981603726	160.607010583274	144.357414015571	173.483009167877	99.5388953559726	209.338567390048	140.312369951411	113.005839495501
Gene00097	51.6670845489037	54.8800585045805	84.3134352416722	43.0047158173908	35.0916845305694	60.2276289687277	13.274244966949	23.8113934151988	30.6273524172223	71.1150157162365	36.459119751154	68.6106882651259
Gene00098	205.591940600846	187.040199393162	116.432839143262	216.126264107913	113.170682611086	83.1714876234811	70.5194263869168	91.8439460300523	42.5379894683644	230.37258612302	178.981133323847	158.409971435658
Gene00099	196.980759842695	120.960128948871	118.440301887111	98.1389668653276	100.011300912123	81.2594994022517	105.364319425158	116.789215322165	109.74801282838	156.252710587787	156.884697111026	140.248318659596
Gene00100	13.9931687319947	19.0400202975075	14.0522392069454	20.951015398216	29.827931850984	30.5918115396712	27.3781302443324	41.9534074458264	21.2689947341822	62.1004362592488	30.9350106979488	77.6915146531572
Gene00101	17.2223615163012	28.0000298492758	28.1044784138907	14.3349052724636	22.8095949448701	20.0758763229092	34.0152527278069	43.0872833227406	35.7319111534261	75.1214954748977	35.354297940513	100.898070978126
Gene00102	71.0422412547425	40.3200429829571	59.2201509435555	159.889328039017	142.99861446207	135.751163707291	292.863029583313	223.373547752103	203.331589658782	83.1344549922202	59.6603777746156	70.6286496846884
Gene00103	46.2850965750595	62.7200668623777	17.0634333227194	47.4154559012257	21.9323028316059	69.787570074875	34.8448930382413	49.890538584226	43.3887492577317	38.0615577072815	32.0398325085899	20.1796141956253
Gene00104	48.4378917645972	85.1200907417983	75.2798528943502	92.625541760534	65.7969084948176	58.3156407474983	130.253528738188	111.119835937594	107.195733460278	216.349906967705	125.949686413077	228.029640410565
Gene00105	11.8403735424571	3.36000358191309	13.0485078350207	18.7456453562985	24.5641791713986	23.8998527653681	34.0152527278069	19.2758899075418	53.5978667301391	32.0518380692897	28.7253670766668	59.5298618770945
Gene00106	214.203121358996	219.520234018322	175.652990086817	307.649120847488	235.114286354815	211.274698445854	258.847776855506	401.392060427636	502.799035516067	355.575078581183	609.861639473849	637.675808581758
Gene00107	55.972674927979	73.920078802088	52.1940313400828	89.3174866976577	54.3921110223826	42.0637408670479	91.2604341477747	56.6937938457113	34.0303915746915	66.10691601791	49.7169814788464	51.4580161988444
Gene00108	64.5838556861296	60.4800644744357	50.1865685962335	77.1879514671116	114.047974724351	101.335375725161	70.5194263869168	129.261849968222	124.210929247624	177.286729320759	160.199162542949	158.409971435658
Gene00109	89.3410003658126	88.4800943237114	88.3283607293709	70.5718413413592	75.4471217407242	54.4916643050394	29.037410865201	58.9615455995398	31.4781122065896	68.1101558972406	82.8616357980773	79.7094760727197
Gene00110	51.6670845489037	14.5600155216234	53.1977627120075	74.9825814251942	50.0056504560614	23.8998527653681	219.854682265094	75.9696837532532	96.9866159878708	217.351526907371	93.9098539044875	122.086665883533
Gene00111	11.8403735424571	17.9200191035365	10.0373137192467	15.4375902934223	7.89562901937812	15.2959057698356	19.9113674504236	14.7403863998849	17.865955576713	48.0777571039346	25.4109016447437	41.3682091010318
Gene00112	13.9931687319947	21.2800226854496	14.0522392069454	9.92416518862864	18.4231343785489	14.3399116592209	24.0595690025951	13.6065105229707	8.50759789367287	15.0242990949795	19.8867925915385	14.1257299369377
Gene00113	47.3614941698284	24.6400262673627	22.0820901823427	36.3886056916383	20.1777186050774	26.7678350972123	12.4446046565147	20.4097657844561	17.865955576713	24.0388785519673	44.1928724256412	20.1796141956253
Gene00114	31.215530248296	47.0400501467833	51.1902999681581	68.3664712994417	53.5148189091184	70.7435641854897	70.5194263869168	100.914953045366	89.3297778835652	183.29644895875	116.006290117308	130.158511561783
Gene00115	47.3614941698284	33.6000358191309	59.2201509435555	59.5449911317718	29.827931850984	36.3277762033596	40.6523752112815	36.2840280612552	38.2841905215279	58.0939565005876	64.0796650171797	49.4400547792819
Gene00116	163.612434404862	85.1200907417983	131.488809722132	117.987297242585	131.593816989635	154.871045919586	137.720291532096	115.655339445251	82.5236995686269	112.181433242514	153.570231679103	144.284241498721
Gene00117	18.29875911107	21.2800226854496	30.1119411577401	34.1832356497209	38.6008529836264	9.55994110614726	40.6523752112815	44.2211591996548	43.3887492577317	81.1312151128896	48.6121596682053	62.5568040064383
Gene00118	115.174542640264	96.3201026815086	126.470152862508	147.759792808471	162.299040953884	169.210957578806	637.993398723989	784.642106824645	530.874108565187	127.205732337494	176.771489702565	139.239337949814
Gene00119	4.3055903790753	2.24000238794206	2.00746274384934	11.0268502095874	21.0550107183416	17.2078939910651	11.6149643460804	9.07100701531381	12.7613968405093	6.00971963799182	7.73375267448721	9.08082638803136
Gene00120	48.4378917645972	34.720037013102	57.2126881997062	60.6476761527306	29.827931850984	21.031870433524	11.6149643460804	10.204882892228	16.1644359979785	41.0664175262774	34.2494761298719	65.5837461357821
Gene00121	23.6807470849142	63.8400680563488	17.0634333227194	26.4644405030097	33.3371003040409	33.4597938715154	13.274244966949	13.6065105229707	17.865955576713	17.0275389743102	25.4109016447437	37.3322862619067
Gene00122	49.514289359366	54.8800585045805	32.1194039015894	38.5939757335558	71.0606611744031	77.4355229597928	57.2451814199678	87.3084425223954	79.971420200525	135.218691854816	88.3857448512824	170.517739953033
Gene00123	34.4447230326024	25.7600274613337	38.1417921331374	31.9778656078034	38.6008529836264	56.4036525262688	38.9930945904128	38.5517798150837	59.5531852557101	18.0291589139755	43.0880506150002	45.4041319401568
Gene00124	48.4378917645972	30.2400322372178	33.1231352735141	17.6429603353398	39.4781450968906	34.4157879821301	14.9335255878177	17.0081381537134	15.3136762086112	15.0242990949795	24.3060798341027	18.1616527760627
Gene00125	119.48013301934	114.240121785045	164.611944995646	60.6476761527306	67.5514927213461	76.4795288491781	38.1634542799785	52.1582903380544	40.8364698896298	37.0599377676162	35.354297940513	28.2514598738754
Gene00126	104.410566692576	69.4400740262039	45.1679117366101	125.706092389296	91.2383797794805	66.9195877430308	106.193959735592	115.655339445251	115.703331353951	215.34828702804	276.205452660258	239.128428218159
Gene00127	37.6739158169089	36.960039401044	32.1194039015894	27.5671255239684	30.7052239642482	27.723829207827	37.3338139695442	36.2840280612552	42.5379894683644	32.0518380692897	44.1928724256412	30.2694212934379
Gene00128	13.9931687319947	13.4400143276524	9.03358234732202	24.2590704610922	35.0916845305694	14.3399116592209	11.6149643460804	36.2840280612552	26.3735534703859	16.0259190346449	26.5157234553847	19.170633485844
Gene00129	599.553460286236	1013.60108054378	1009.75376015622	455.408913655959	340.389339946523	580.288425143138	423.116558321501	433.140584981234	216.943746288658	213.34504714871	173.457024270642	124.104627303095
Gene00130	87.1882051762749	95.2001014875376	113.421645027488	43.0047158173908	78.9562901937812	52.5796760838099	65.5415845243109	57.8276697226256	53.5978667301391	39.0631776469468	38.6687633724361	49.4400547792819
Gene00131	58.1254701175166	76.1600811900301	81.3022411258982	212.818209045036	174.581130539583	187.374845680486	238.936409405083	349.233770089582	429.63369363048	117.18953294084	89.4905666619234	97.8711288487825
Gene00132	53.8198797384413	62.7200668623777	117.436570515186	127.911462431214	88.6065034396878	130.971193154217	159.290939603389	185.955643813933	96.1358561985035	200.323987933061	177.876311513206	286.550521577879
Gene00133	22.6043494901453	25.7600274613337	41.1529862489115	72.7772113832767	34.2143924173052	92.7314287296284	71.3490666973511	80.5051872609101	87.6282583048306	36.0583178279509	40.8784069937181	30.2694212934379
Gene00134	48.4378917645972	63.8400680563488	82.3059724978229	99.2416518862864	121.943603743729	106.115346278235	219.854682265094	166.679753906391	190.570192818272	41.0664175262774	78.4423485555131	30.2694212934379
Gene00135	243.265856417755	257.600274613337	306.138068437024	216.126264107913	168.440085746733	212.230692556469	118.638564392107	137.198981106621	199.928550501313	76.1231154145631	99.4339629576927	77.6915146531572
Gene00136	20.4515543006077	14.5600155216234	18.0671646946441	38.5939757335558	25.4414712846628	37.2837703139743	22.4002883817265	31.7485245535983	32.3288719959569	75.1214954748977	66.2893086384618	48.4310740695006
Gene00137	341.218037541718	278.880297298787	365.35821938058	115.781927200667	171.94925419979	240.910515874911	146.01669463644	176.884636798619	145.479923981806	101.163613906196	61.8700213958977	133.185453691127
Gene00138	12.9167711372259	23.5200250733916	10.0373137192467	4.41074008383495	13.1593816989635	22.9438586547534	55.5859007990991	58.9615455995398	36.5826709427934	67.1085359575753	53.0314469107695	55.4939390379694
Gene00139	44.1323013855219	38.080040595015	59.2201509435555	25.361755482051	39.4781450968906	23.8998527653681	19.9113674504236	21.5436416613703	12.7613968405093	42.0680374659427	30.9350106979488	37.3322862619067
Gene00140	25.8335422744518	19.0400202975075	29.1082097858154	30.8751805868447	16.6685501520205	17.2078939910651	39.8227349008471	46.4889109534833	22.9705143129168	51.0826169229305	44.1928724256412	59.5298618770945
